app_id,app_name,app_os_platform,review,created_date,star_rating
277,myMAINPP,Android,Well done,2016-08-10 22:31:33,5
277,myMAINPP,Windows,,2016-08-15 14:33:57,5
277,myMAINPP,Android,prestasi yang baik,2016-08-17 10:18:01,5
277,myMAINPP,Android,Aplikasi yang baik dan mudah digunakan.,2016-08-17 10:18:16,5
277,myMAINPP,iOS,apps yang baik,2016-08-17 10:21:28,5
277,myMAINPP,Android,Tahniah MAINPP.  Aplikasi yang mudah dan banyak manfaat.,2016-08-17 10:34:47,5
277,myMAINPP,Windows,"Tahniah kepada MAINPP, good job.",2016-08-17 11:12:02,5
279,MyPTJ,Android,good!,2016-08-12 10:33:04,4
279,MyPTJ,Android,simple n basic info but useful!,2016-08-18 08:40:17,5
281,MPPD,Android,,2017-04-30 19:15:09,5
285,SITI@1MOCC,Android,,2017-01-05 04:50:15,5
289,KG BHARU FOOD HAVEN ,Android,terbaekkk,2016-10-04 07:56:33,5
303,myUTHM,iOS,,2021-07-16 06:19:49,5
303,myUTHM,iOS,,2021-10-11 01:54:25,4
307,eKeberadaan Guru,Android,,2017-05-17 15:51:29,3
307,eKeberadaan Guru,Android,,2017-05-18 10:10:31,5
307,eKeberadaan Guru,Android,Bagus sebab senang bagi saya membuat pengesahan walaupun tiada di sekolah.,2017-05-18 12:31:12,5
307,eKeberadaan Guru,Android,App tak boleh scroll..tolong semak untuk android version 7...,2017-05-21 13:25:41,5
307,eKeberadaan Guru,Android,- Scroll down slow.- kemudahan print laporan tiada.,2017-05-26 11:32:17,3
307,eKeberadaan Guru,Android,Memudahkan urusan utk pengesahan keberadaan guru.. well done kpm... terbaik....walaubagaimanapun scroll down dan up lambat,2017-05-26 11:35:10,5
307,eKeberadaan Guru,Android,1 memudahkan tugas pentadbir2. Perlu update juga utk iphone3. Tambahkan butang muat turun laporan4. Tambah save login,2017-05-26 11:42:19,4
307,eKeberadaan Guru,Android,Satu aplikasi yang sangat membantu pentadbir. Mudah dan sangat berkesan. Tahniah!!!,2017-05-26 11:49:34,4
307,eKeberadaan Guru,Android,Memudahkan pengurusan pentadbiran tapi perlu ada penambahbaikan,2017-05-26 11:52:37,4
307,eKeberadaan Guru,Android,Memudahkan pentadbir mentadbir keberadaan guru.,2017-07-13 12:00:21,5
307,eKeberadaan Guru,Android,Tahniah.. Aplikasi yg baik Dan memudahkan.,2017-08-02 12:38:16,4
307,eKeberadaan Guru,iOS,Mesra pelanggan,2017-08-02 12:41:37,4
307,eKeberadaan Guru,iOS,Memudahkan pengesahan keberadaan guru sahaja. Masih boleh ditambahbaik.,2017-08-02 12:46:36,5
307,eKeberadaan Guru,Android,Terbaik,2017-08-02 12:54:38,4
307,eKeberadaan Guru,Android,Banyak membantu,2017-08-02 16:05:32,5
307,eKeberadaan Guru,Android,"Mudah, cepat, mesra pengguna dan tidak bosan",2017-08-02 16:06:41,5
307,eKeberadaan Guru,Android,Sungguh membantu,2017-08-02 16:08:58,4
307,eKeberadaan Guru,Android,Tahniah kpd BPM KPN,2017-08-02 16:11:14,4
307,eKeberadaan Guru,Android,Terbaik...,2017-08-02 16:11:31,5
307,eKeberadaan Guru,Android,Sangat membantu utk memudahkan pengesahan dan semakan pentadbir sekolah.,2017-08-02 16:20:23,4
307,eKeberadaan Guru,iOS,Memudahkan PGB dan terbaik,2017-08-02 16:20:56,4
307,eKeberadaan Guru,Android,Terbaik,2017-08-02 16:26:53,5
307,eKeberadaan Guru,Android,Judah until digunakan,2017-08-03 12:13:29,5
307,eKeberadaan Guru,Android,"Web yg ringan, padat dan mudah kpd semua PGB.Tahniah.",2017-08-03 12:19:34,5
307,eKeberadaan Guru,Android,Mesra pelanggan,2017-08-03 12:20:17,4
307,eKeberadaan Guru,Android,Best KPM,2017-08-03 12:24:08,4
309,DBKL Mobis,Android,Satu kemudahan yang baik untuk orang awam buat semakan melalui telefon bimbit.  Harap dapat ditambahbaik dengan bayaran online selepas ini. Syabas DBKL,2016-11-15 15:33:22,5
309,DBKL Mobis,Android,terbaik..harap di tambah baik lagi...,2016-11-16 16:24:10,5
309,DBKL Mobis,Android,Boleh bagi satu APP yang boleh membuat bayaran direct ke DBKL?Mengapa saya kena bayar Admin fee ke myEG?,2017-10-04 18:30:41,2
311,Public Sector CIO Convex 2016,Android,Very useful apps.,2016-11-15 12:45:51,5
311,Public Sector CIO Convex 2016,iOS,Event based apps. Online & ever ready.,2016-11-15 13:22:45,5
311,Public Sector CIO Convex 2016,Android,terbaiklah...,2016-11-17 11:23:27,5
317,MyBlood,Android,Good apps,2017-04-15 07:53:43,5
325,myIMIv2,Android,,2017-08-07 13:51:48,5
325,myIMIv2,iOS,Please chamge my passport,2021-07-16 05:53:38,5
327,myJPM,Android,Negaraku Tanah Tumpahnya Darahku.,2019-10-01 00:02:08,5
333,JOM PANTAU,Android,,2017-02-14 11:43:38,5
333,JOM PANTAU,Android,,2017-02-14 11:49:47,5
333,JOM PANTAU,Android,,2017-02-14 11:50:38,5
333,JOM PANTAU,Android,,2017-02-14 11:53:07,5
333,JOM PANTAU,Android,,2017-02-14 12:21:31,5
333,JOM PANTAU,Android,Satu inistiatif yang baik,2017-02-15 19:01:35,5
333,JOM PANTAU,Android,,2017-02-15 23:50:18,5
333,JOM PANTAU,iOS,,2017-03-18 10:27:29,5
337,MyHarga MPI,Huawei,Memuaskan,2022-09-28 17:47:13,5
343,PEKA Kelantan,Android,Aplikasi yang memudahkan rakyat! Terima Kasih dan Tahniah diucapkan,2017-03-12 12:40:48,5
355,JAWHAR Apps,Android,Mudah untuk menyemak agensi umrah dan pengutip derma yang tidak berdaftar,2017-03-07 11:05:33,5
363,iTender MinDef,Android,Easy to use and SmoothHelps a lot,2017-08-03 12:10:09,5
363,iTender MinDef,iOS,It works,2017-08-03 12:10:41,5
363,iTender MinDef,Android,,2017-10-03 09:57:38,5
363,iTender MinDef,Android,,2017-10-03 10:00:39,5
363,iTender MinDef,Android,,2017-10-03 10:05:48,5
363,iTender MinDef,Android,easy to access,2017-10-03 10:13:34,5
363,iTender MinDef,Android,,2017-10-03 10:14:37,5
363,iTender MinDef,iOS,,2017-10-03 10:25:33,5
365,InfoBencanaJKM,Android,"Kenapa apps info bencana jkm selalu tak boleh download pada hp? kalau di ikutkan ranking pada google play store,apps ni hanya diberi rating 3.8 saja bermaksud apps ni selalu crash. mula nya kurang per",2021-12-17 19:41:59,1
371,100 TIP TANAMAN,Android,Terbaik,2017-04-15 07:52:04,5
371,100 TIP TANAMAN,iOS,Very good apps,2017-07-07 16:01:59,5
373,AGRIMATHS,Android,Good apps,2017-04-15 10:17:24,5
373,AGRIMATHS,iOS,Excellent. This app can be a useful reference to our farmers especially agriculture entrepreneur,2017-07-07 14:06:01,5
373,AGRIMATHS,iOS,,2021-07-16 06:20:07,5
375,SEMAK SEMULA,Android,Good apps..,2017-04-15 10:12:22,5
375,SEMAK SEMULA,Android,,2018-12-09 07:39:28,5
381,Negaraku Bersih,iOS,Aplikasi terbaik untuk semua IPT di Malaysia,2017-05-31 07:16:56,5
381,Negaraku Bersih,Android,Aplikasi terbaik untuk semua IPT di Malaysia,2017-05-31 07:17:19,5
385,SKALA MyProject,Android,mudah digunakan,2022-02-08 22:45:28,-1
405,InfoJPJ 2.0,Android,,2020-10-29 03:48:32,3
409,BizCode@Stats,Android,Good apps...useful in finding msic code for gst registration,2017-12-12 11:00:40,5
413,MySPR Semak,Android,terbaik,2021-08-11 15:45:20,4
413,MySPR Semak,Android,,2022-11-16 05:49:07,5
413,MySPR Semak,Huawei,Manttap. ,2022-12-09 17:20:06,5
413,MySPR Semak,Android,Terbaik,2023-07-28 16:30:25,5
413,MySPR Semak,Android,excellent. ,2023-12-04 11:13:19,3
413,MySPR Semak,Android,terbaik,2023-12-05 07:39:17,3
413,MySPR Semak,Android,,2025-06-28 14:37:58,5
415,eKehakiman,Android,Very good,2017-11-22 21:47:14,5
415,eKehakiman,Android,Can't view cause lists after inserting the case number in the search box or through search on the personnel. I also can't make payments for the e-filing system through the app.,2018-05-23 10:40:21,2
433,PgGOV eMUFTI,Android,,2018-02-02 10:28:12,5
435,TaPP n Go,Android,"Peranan ini akan terima dan daftar fail permohonan online
yang telah didaftar oleh pengguna Individu/Syarikat di JKPTG 
Online. Pada peringkat ini, User of APB akan menyemak 
permohonan online urusan ",2024-08-01 01:04:13,5
445,Pontian Tourism,Android,pontian destinasi pelancongan anda,2017-12-19 14:48:47,5
449,TEKUN Payment Channel,Android,,2023-12-07 08:02:50,5
463,Price Catcher,Android,"sister lemah, take boleh register new user",2021-11-25 18:39:12,1
481,MCG Info,Android,good apps,2017-12-13 09:37:58,5
481,MCG Info,Huawei,,2024-01-21 22:29:09,5
487,MySales Tracker,Android,,2025-06-28 14:39:57,5
487,MySales Tracker,Android,"ASSALAMUALAIKUM 
MYSALAM 
 ,, terima kasih kerana telah banyak membantu masyarakat ",2025-07-23 01:18:47,1
491,MyeTaPP,iOS,,2024-05-20 10:50:54,3
491,MyeTaPP,iOS,,2024-05-20 15:22:33,5
493,eLPv1,Android,Ok,2020-12-11 03:56:21,5
493,eLPv1,iOS,,2021-07-16 05:45:19,5
499,MySPR Laporan KTM,Android,Terbaik,2023-07-28 16:41:35,5
505,UPUPocket,Android,Apps ok,2024-10-03 10:45:38,4
505,UPUPocket,Android,,2025-03-19 16:56:17,5
521,MCG Hadir,Huawei,,2024-01-09 11:37:42,1
521,MCG Hadir,Android,,2025-01-16 11:35:56,4
521,MCG Hadir,Huawei,ok,2025-01-16 11:46:22,5
521,MCG Hadir,iOS,,2025-06-20 01:59:12,5
563,SMART QURAN ,Android,Congratulations to JAKIM.,2019-07-22 11:31:54,5
563,SMART QURAN ,Huawei,,2023-09-20 22:31:33,5
563,SMART QURAN ,Huawei,,2023-10-05 11:11:37,5
563,SMART QURAN ,Huawei,,2023-10-17 13:58:20,5
563,SMART QURAN ,Huawei,,2023-10-22 15:06:35,5
563,SMART QURAN ,Huawei,,2023-10-22 23:35:12,5
563,SMART QURAN ,Huawei,,2023-11-05 15:05:52,5
563,SMART QURAN ,Huawei,,2023-11-13 15:39:10,5
563,SMART QURAN ,Android,x boleh download,2023-11-21 15:26:36,5
563,SMART QURAN ,Huawei,Baru je ,2023-12-01 08:14:52,1
563,SMART QURAN ,Huawei,,2023-12-01 16:00:56,4
563,SMART QURAN ,Huawei,,2023-12-04 15:57:35,5
563,SMART QURAN ,Huawei,,2023-12-07 00:27:01,5
563,SMART QURAN ,Huawei,,2023-12-07 15:23:15,5
563,SMART QURAN ,Huawei,,2023-12-28 12:01:55,1
563,SMART QURAN ,Huawei,Xxx,2024-01-03 19:39:10,5
563,SMART QURAN ,Huawei,,2024-01-07 21:08:28,5
563,SMART QURAN ,Huawei,,2024-01-09 05:30:22,5
563,SMART QURAN ,Huawei,,2024-01-18 19:10:48,5
563,SMART QURAN ,Huawei,,2024-01-19 15:27:57,5
563,SMART QURAN ,Huawei,,2024-01-22 13:33:30,5
563,SMART QURAN ,Android,"Tidak boleh dipasang di smartphone android versi terkini.

Mohon pihak JAKIM cakna dan upgrade aplikasi ini ke versi terkini.",2025-12-14 19:49:36,1
563,SMART QURAN ,Android,,2025-06-28 14:39:09,5
563,SMART QURAN ,Android,"old version, hmm",2025-08-05 15:07:41,1
563,SMART QURAN ,Android,tidak sokong untuk android versi baru. tolong baiki aplikasi,2025-12-10 21:13:50,1
563,SMART QURAN ,Android,mohon update androidm. saya nk download x boleh,2026-03-24 12:37:56,1
567,LMI Gateway,Android,,2020-04-18 13:49:10,5
571,myHKP,Android,,2019-03-01 15:22:29,4
575,Parlimen Malaysia,Android,Terbaik,2023-07-28 16:31:56,5
577,Smart Hadith,Huawei,Yes,2023-01-13 21:31:13,5
577,Smart Hadith,Huawei,,2023-03-10 22:07:16,5
577,Smart Hadith,Huawei,Untuk rujukan hadis sahih,2023-09-23 18:40:28,5
577,Smart Hadith,Huawei,,2023-10-04 15:14:54,5
605,mySolat ,Android,Terbaik,2023-07-28 16:33:14,-1
605,mySolat ,NULL,Terbaik,2023-07-28 16:33:33,5
605,mySolat ,NULL,Mantap,2023-07-28 16:34:27,5
605,mySolat ,NULL,Manntap,2023-07-28 16:34:56,5
605,mySolat ,iOS,tidak boleh download ,2024-05-15 13:21:32,1
605,mySolat ,Android,"untuk andoid lama sahaja? 
hermmmm",2024-05-18 08:28:00,1
605,mySolat ,iOS,,2024-05-20 12:08:06,5
605,mySolat ,iOS,,2024-05-28 11:50:25,5
605,mySolat ,iOS,,2024-05-31 10:54:53,5
627,iServices Mobile,Android,Goods,2020-05-28 08:23:09,3
627,iServices Mobile,Android,good apps,2020-08-27 00:13:06,5
639,PRIMTECH,Android,cantik.,2022-09-06 15:15:08,-1
639,PRIMTECH,Android,,2026-01-15 22:17:55,5
639,PRIMTECH,Android,nape x boleh muat turun pulak yer..,2026-01-22 10:30:13,5
639,PRIMTECH,Android,knp x dpt download?,2026-01-30 08:59:30,4
649,ePayslip JANM,Android,Sistem penyata gaji tidak dapat diakses.senfiasa tiada servis,2022-10-09 09:33:17,-1
649,ePayslip JANM,Android,Benda wujud tapi tak boleh guna,2022-11-29 12:13:27,1
649,ePayslip JANM,Android,kena scam jer ,2023-09-23 09:17:20,1
649,ePayslip JANM,Android,tidak boleh download pun,2023-10-04 19:39:03,1
649,ePayslip JANM,Android,ok,2023-10-25 09:49:55,1
649,ePayslip JANM,iOS,,2023-10-27 00:58:00,5
649,ePayslip JANM,Android,,2023-10-27 02:28:51,5
649,ePayslip JANM,iOS,,2023-10-27 16:55:58,5
649,ePayslip JANM,Android,,2023-10-27 21:48:36,5
649,ePayslip JANM,Huawei,,2023-10-28 23:05:58,3
649,ePayslip JANM,Android,nak nilai aplikasi macam mana..benda tak boleh download..,2023-10-29 08:56:01,1
649,ePayslip JANM,Android,ok,2023-10-29 13:01:07,5
649,ePayslip JANM,Android,,2023-10-29 17:07:17,5
649,ePayslip JANM,Android,,2023-10-30 00:38:13,5
649,ePayslip JANM,Android,very good,2023-10-30 09:48:28,5
649,ePayslip JANM,Android,,2023-10-30 13:47:01,5
649,ePayslip JANM,Android,,2023-10-30 14:27:11,4
649,ePayslip JANM,Android,,2023-10-30 20:31:44,4
649,ePayslip JANM,Android,,2023-10-31 13:18:52,5
649,ePayslip JANM,Android,,2023-10-31 14:38:21,5
649,ePayslip JANM,Android,,2023-10-31 16:08:48,5
649,ePayslip JANM,Android,baik,2023-10-31 20:42:46,5
649,ePayslip JANM,Android,,2023-10-31 23:57:26,3
649,ePayslip JANM,Android,,2023-11-01 06:53:09,5
649,ePayslip JANM,Android,,2023-11-01 09:46:29,5
649,ePayslip JANM,iOS,,2023-11-01 13:40:27,1
649,ePayslip JANM,Android,,2023-11-01 19:38:57,5
649,ePayslip JANM,Android,,2023-11-01 20:07:20,2
649,ePayslip JANM,Android,,2023-11-02 09:53:01,4
649,ePayslip JANM,Huawei,,2023-11-02 10:52:36,5
649,ePayslip JANM,Android,,2023-11-02 14:17:20,5
649,ePayslip JANM,Huawei,,2023-11-03 08:19:09,4
649,ePayslip JANM,Android,,2023-11-03 09:39:39,5
649,ePayslip JANM,Android,,2023-11-03 11:04:53,1
649,ePayslip JANM,iOS,,2023-11-03 17:29:31,5
649,ePayslip JANM,Android,,2023-11-04 12:05:13,3
649,ePayslip JANM,Android,,2023-11-04 17:59:20,5
649,ePayslip JANM,Android,terbaik,2023-11-05 13:03:53,5
649,ePayslip JANM,Huawei,,2023-11-05 15:05:18,4
649,ePayslip JANM,Android,,2023-11-05 21:35:00,1
649,ePayslip JANM,Android,,2023-11-06 05:51:59,5
649,ePayslip JANM,Android,baik,2023-11-06 11:06:00,5
649,ePayslip JANM,Android,,2023-11-06 11:07:44,5
649,ePayslip JANM,Huawei,,2023-11-06 12:57:36,5
649,ePayslip JANM,Android,terbaik,2023-11-08 02:39:09,5
649,ePayslip JANM,Huawei,,2023-11-08 06:35:39,5
649,ePayslip JANM,Android,"Aplikasi pintar, mudah dan selamat.",2023-11-08 07:01:31,5
649,ePayslip JANM,Android,,2023-11-08 07:07:00,5
649,ePayslip JANM,Android,mudah digunakan.,2023-11-08 07:27:17,4
649,ePayslip JANM,Android,padu,2023-11-08 08:16:23,4
649,ePayslip JANM,Android,,2023-11-08 08:37:43,5
649,ePayslip JANM,Android,,2023-11-08 09:44:56,5
649,ePayslip JANM,Android,terbaikk,2023-11-08 11:38:58,5
649,ePayslip JANM,Android,,2023-11-08 13:32:58,1
649,ePayslip JANM,Android,terrbaaiiikkk,2023-11-08 13:51:36,5
649,ePayslip JANM,Android,xbleh download,2023-11-08 16:32:16,1
649,ePayslip JANM,Android,,2023-11-08 16:54:46,5
649,ePayslip JANM,Android,,2023-11-08 17:45:04,5
649,ePayslip JANM,iOS,,2023-11-08 17:58:49,1
649,ePayslip JANM,iOS,,2023-11-09 00:18:48,5
649,ePayslip JANM,Android,,2023-11-09 08:37:38,5
649,ePayslip JANM,Android,baik,2023-11-09 09:57:31,5
649,ePayslip JANM,Android,OK,2023-11-09 10:25:05,5
649,ePayslip JANM,Android,,2023-11-09 11:31:55,5
649,ePayslip JANM,Android,,2023-11-09 12:16:12,5
649,ePayslip JANM,Android,ok,2023-11-09 12:34:39,5
649,ePayslip JANM,Android,,2023-11-09 13:45:41,5
649,ePayslip JANM,Android,Tak boleh muat turun,2023-11-09 15:44:59,3
649,ePayslip JANM,Android,,2023-11-09 18:11:44,4
649,ePayslip JANM,Android,,2023-11-09 18:36:18,5
649,ePayslip JANM,Android,,2023-11-09 19:33:25,5
649,ePayslip JANM,Android,,2023-11-09 19:37:15,5
649,ePayslip JANM,Android,,2023-11-09 20:07:59,5
649,ePayslip JANM,Android,terbaik,2023-11-09 23:39:49,5
649,ePayslip JANM,Huawei,,2023-11-10 10:21:01,5
649,ePayslip JANM,Android,,2023-11-10 13:44:39,5
649,ePayslip JANM,Huawei,Ok,2023-11-10 17:45:15,5
649,ePayslip JANM,Huawei,nk download kena rate dulu..apa benda,2023-11-10 18:39:12,5
649,ePayslip JANM,Android,,2023-11-11 06:21:06,1
649,ePayslip JANM,Android,xleh download pon,2023-11-12 00:20:17,1
649,ePayslip JANM,Android,,2023-11-12 07:33:24,4
649,ePayslip JANM,Android,,2023-11-12 11:35:19,5
649,ePayslip JANM,Android,bagus sangat,2023-11-13 08:17:34,5
649,ePayslip JANM,Android,,2023-11-13 09:21:38,4
649,ePayslip JANM,Android,,2023-11-13 12:31:13,5
649,ePayslip JANM,Android,,2023-11-13 19:37:37,1
649,ePayslip JANM,Android,,2023-11-13 20:00:54,4
649,ePayslip JANM,Huawei,,2023-11-13 20:39:34,5
649,ePayslip JANM,Android,,2023-11-13 23:08:13,1
649,ePayslip JANM,Android,tekan download keluar ulasan.. 1000x da ,2023-11-14 11:34:56,1
649,ePayslip JANM,Android,Untuk rating je? mana link download...,2023-11-14 18:06:24,1
649,ePayslip JANM,Android,,2023-11-14 19:21:03,1
649,ePayslip JANM,Android,,2023-11-14 20:46:02,5
649,ePayslip JANM,Android,baik,2023-11-14 22:01:44,5
649,ePayslip JANM,Huawei,,2023-11-15 07:26:47,4
649,ePayslip JANM,Huawei,best apps ni. moga cepat sembuh,2023-11-15 09:06:45,5
649,ePayslip JANM,Huawei,,2023-11-15 12:24:06,5
649,ePayslip JANM,Android,,2023-11-15 12:33:57,5
649,ePayslip JANM,Android,,2023-11-15 13:29:14,1
649,ePayslip JANM,Android,good,2023-11-15 15:44:54,5
649,ePayslip JANM,Android,,2023-11-15 20:57:29,2
649,ePayslip JANM,Android,,2023-11-16 01:23:55,5
649,ePayslip JANM,Huawei,,2023-11-16 11:21:41,5
649,ePayslip JANM,Android,,2023-11-16 12:45:40,5
649,ePayslip JANM,Android,,2023-11-16 14:43:01,5
649,ePayslip JANM,Huawei,,2023-11-16 17:18:37,4
649,ePayslip JANM,iOS,,2023-11-16 18:43:48,5
649,ePayslip JANM,Android,,2023-11-16 20:12:02,5
649,ePayslip JANM,Android,bagus,2023-11-16 23:06:56,5
649,ePayslip JANM,Android,,2023-11-17 07:19:32,5
649,ePayslip JANM,Android,,2023-11-17 10:55:16,5
649,ePayslip JANM,Android,baik,2023-11-17 12:22:10,5
649,ePayslip JANM,Android,,2023-11-17 19:39:15,5
649,ePayslip JANM,Android,,2023-11-17 20:57:38,5
649,ePayslip JANM,Android,,2023-11-17 22:02:00,5
649,ePayslip JANM,Android,sangat memudahkan,2023-11-18 10:34:32,5
649,ePayslip JANM,Android,Ok,2023-11-18 15:15:42,2
649,ePayslip JANM,Android,,2023-11-18 18:10:29,5
649,ePayslip JANM,iOS,"Assalamualikum dan Salam Sejahtera, secara keseluruhan apps ni ok je mudah nak pakai, cuma kalau boleh enable kan la autosave password lg mudah dan mesra pengguna x perlu nak key in password tiap kali",2024-01-17 15:15:59,4
655,SPWTD,Android,,2023-07-08 09:27:04,-1
671,MPT e-Services,Android,Terbaik,2019-11-15 14:14:31,5
677,MyGov Portal,Android,good,2021-12-16 13:14:53,5
677,MyGov Portal,Android,TERBAIK...,2022-01-14 09:35:11,5
677,MyGov Portal,Android,.,2022-10-21 10:24:55,5
683,eBantuanJKM,Android,Terbaik,2020-10-29 03:49:57,5
687,NPRA Product Status,Android,,2025-12-29 15:11:09,5
715,MURNInets 2.0,Android,Terbaik. Memudahkan. ,2023-11-14 11:53:59,5
719,MALAYSIA CPI INFLATION CALCULATOR,Android,Mohon kemas kini atau mansuhkan langsung.,2025-09-11 21:53:45,1
721,MySejahtera,Android,Best government's app,2021-01-09 08:24:25,5
721,MySejahtera,iOS,App yang berguna,2021-04-22 19:57:14,5
721,MySejahtera,iOS,,2021-06-03 15:55:15,5
721,MySejahtera,iOS,Thanks,2021-07-16 05:41:25,5
721,MySejahtera,NULL,,2021-07-25 03:32:34,5
721,MySejahtera,Android,,2021-07-27 21:14:14,4
721,MySejahtera,NULL,,2021-07-31 03:48:18,5
721,MySejahtera,Android,,2021-08-18 06:07:18,5
721,MySejahtera,iOS,Aplikasi yg bagus,2021-08-24 02:46:45,5
721,MySejahtera,Android,p,2021-09-05 10:19:22,5
721,MySejahtera,Android,mantap ini aplikasi,2021-09-09 19:50:59,5
721,MySejahtera,NULL,,2021-11-13 08:57:37,-1
721,MySejahtera,Android,Aidyfadhil05@gmail.com ,2021-11-23 03:10:34,5
721,MySejahtera,Android,,2021-12-23 16:19:05,5
721,MySejahtera,Android,,2021-12-25 17:22:42,5
721,MySejahtera,Android,why cannot logout,2022-01-24 07:09:10,1
721,MySejahtera,iOS,"Travellers Card 
Wrongly submit as actually going to overseas and not back to Malaysia. Cannot cancel and now mySJ turn to Home Surveillance Order. Already send to mySJ helpdesk and no reply. 
Pleas",2022-04-08 23:17:24,1
721,MySejahtera,Android,,2022-04-10 05:21:11,5
721,MySejahtera,Android,,2022-09-26 16:37:21,-1
721,MySejahtera,Android,terbaikk,2023-02-13 17:32:03,4
721,MySejahtera,Android,sekolah baik2 dik,2023-04-29 10:18:56,2
721,MySejahtera,iOS,x boleh cari klinik yg bhampiran. Sy rs sy duk area bandar dah. takkan xde klinik langsung. Dah seminggu try. X dpt2. Mcm mn nk buat appoitnmt klu nm klinik pon c keluar ,2023-07-28 16:10:59,-1
721,MySejahtera,Android,Cmne nk buat tempahan temujanji ni. Dari smlm saya buat tak boleh pun asyik kata Masih menunggu Je.,2023-10-03 10:44:31,-1
721,MySejahtera,Android,"Aq ni sakit..
Tolong la bg scan terus masuk sejahtera
Senangkan la orang
Jgn menyusahkan

Aq sakit biasa okay lagi
Klo krotikal tu..boleh mati orang klo macam ni",2023-11-28 09:50:11,-1
721,MySejahtera,Android,bagus,2023-12-04 11:12:21,3
721,MySejahtera,Android,Nice,2023-12-29 01:24:35,5
721,MySejahtera,Huawei,,2024-01-21 04:25:34,5
721,MySejahtera,Android,Terbaik ,2024-03-06 18:44:40,5
721,MySejahtera,Android,ok,2024-12-10 17:49:08,5
721,MySejahtera,iOS,,2025-03-05 11:02:41,1
737,TEDUH,Android,,2024-02-10 03:24:58,5
741,eParlimenKKR,Android,"Sistem yang bagus untuk kegunaan pegawai yang bertugas di Parlimen.
Boleh perbaiki lagi aplikasi mobil ini dengan menambah fungsi bagi penyediaan jawapan parlimen oleh pegawai. ",2022-01-27 04:14:00,-1
742,MyGeoMap,Huawei,,2023-08-17 07:58:05,5
747,MyUBAT,iOS,I still eat medicine,2021-07-18 01:29:30,5
747,MyUBAT,Android,,2023-12-04 11:16:13,4
747,MyUBAT,Android,terbaik,2023-12-05 10:24:45,4
747,MyUBAT,Android,nice,2023-12-14 13:54:23,5
747,MyUBAT,Android,,2023-12-17 09:35:29,3
748,Collab.My,Android,,2020-12-22 12:35:14,5
749,PgGOV ePINTAS,Android,Saluran aduan mudah untuk rakyat Pulau Pinang,2023-07-17 12:01:46,5
752,MyPublicInfoBanjir,Huawei,,2023-12-29 11:43:21,5
756,Penghijauan Malaysia,Android,program yang patut disertai oleh semua rakyat Malaysia,2020-12-22 08:22:45,5
756,Penghijauan Malaysia,Android,Old android version only,2024-07-12 18:56:06,1
758,I-Plan Malaysia,Android,,2025-06-28 14:43:18,5
759,eHadir SUK Pahang,iOS,"tak dapat install dekat iphone, masih lagi ada bug. minta admin untuk fix kan untuk pengguna iphone.",2024-02-17 03:40:29,1
759,eHadir SUK Pahang,iOS,Terbaik,2025-02-07 13:49:58,5
760,HELPDESK ICT KKR,iOS,Apps ini tidak boleh digunapakai di dalam persekitaran ios versi terkini. Mohon penambahbaikan. Tk.,2022-02-10 16:52:23,1
761,Sistem Janji Temu Klinik KKM,Android,,2021-10-22 15:06:25,2
761,Sistem Janji Temu Klinik KKM,Android,,2021-10-22 15:06:25,2
761,Sistem Janji Temu Klinik KKM,NULL,Kalo bleh xmo bg bintang pon.. apa punye aplikasi lah nk daftar pon xboleh...btter manual lagi ok kot huhu,2022-01-28 14:46:40,1
761,Sistem Janji Temu Klinik KKM,Android,Tak boleh register untuk appoinment gigi..agak mengecewakan,2022-05-09 01:46:16,-1
761,Sistem Janji Temu Klinik KKM,NULL,"Sistem lembab, org nk buat appointment penting dgn klinik gigi pon susah!!! Sorry to say, aq mmg susah nk bg satu bintang klo x btol2 marah!!! Tp yg ni mmg buat aq hilang sabar! Aq x kan puas hati sel",2022-05-09 03:39:23,1
761,Sistem Janji Temu Klinik KKM,NULL,Kat mna nak buat temujanji nie... Pening dah mencari..,2022-05-19 18:42:15,-1
761,Sistem Janji Temu Klinik KKM,NULL,Tak guna buat app tapi tak membantu langsung...,2022-05-19 20:37:34,-1
761,Sistem Janji Temu Klinik KKM,NULL,,2022-05-20 05:41:04,-1
761,Sistem Janji Temu Klinik KKM,iOS,,2022-05-20 05:41:20,-1
761,Sistem Janji Temu Klinik KKM,NULL,,2022-05-22 18:38:17,1
761,Sistem Janji Temu Klinik KKM,NULL,Ape benda ni? Mana nk register appointment? Bukan makin menyenangkan...makin menyusahkan ada la ..,2022-05-23 17:59:03,-1
761,Sistem Janji Temu Klinik KKM,iOS,"I hv download this app, but can’t log in after I was successful sign up the account.",2022-05-23 18:31:42,1
761,Sistem Janji Temu Klinik KKM,NULL,stress laa masuk kn no ic emel semua tak boleh ..senang walkin je kt klinik trus ..nk buat hiv test pon mcm² masalah ..,2022-05-23 19:05:35,-1
761,Sistem Janji Temu Klinik KKM,Huawei,"Dah download tp tak boleh register, guna my sejahtera boleh register, belum cuba guna apps ",2022-05-23 19:46:47,-1
761,Sistem Janji Temu Klinik KKM,Huawei,"Yap betul saya dari 17.5.22 try buat sampai ke hari ini. Langsung tak berfongi,, sampai dah naik fedap bengang pun ada..abis email banyak kena block..betul ke tak betul ni, menyusah kan org ada lah..e",2022-05-24 03:55:32,-1
