date_reg,type,maker,model,colour,fuel,state
2000-04-07,motokar,Proton,Iswara,white,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,white,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,grey,petrol,Sabah
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,white,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,green,petrol,Sarawak
2000-04-07,motokar,Proton,Iswara,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,green,petrol,Sabah
2000-04-07,motokar,Proton,Iswara,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,green,petrol,Perak
2000-04-07,motokar,Proton,Iswara,white,petrol,Perak
2000-04-07,motokar,Proton,Iswara,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,grey,petrol,Perak
2000-04-07,motokar,Proton,Iswara,green,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,white,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,grey,petrol,Sarawak
2000-04-07,motokar,Proton,Iswara,black,petrol,Sabah
2000-04-07,motokar,Proton,Iswara,grey,petrol,Sabah
2000-04-07,motokar,Proton,Iswara,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Iswara,silver,petrol,Sarawak
2000-04-07,motokar,Proton,Satria,red,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,blue,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,blue,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,silver,petrol,Perak
2000-04-07,motokar,Proton,Satria,red,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,yellow,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,silver,petrol,Johor
2000-04-07,motokar,Proton,Satria,red,petrol,Perak
2000-04-07,motokar,Proton,Satria,grey,petrol,Johor
2000-04-07,motokar,Proton,Satria,white,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,red,petrol,Johor
2000-04-07,motokar,Proton,Satria,yellow,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,gold,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,red,petrol,Johor
2000-04-07,motokar,Proton,Satria,red,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,blue,petrol,Johor
2000-04-07,motokar,Proton,Satria,green,petrol,Melaka
2000-04-07,motokar,Proton,Satria,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Satria,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Tiara,red,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Tiara,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Tiara,blue,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Tiara,red,petrol,Pahang
2000-04-07,motokar,Proton,Tiara,silver,petrol,Pahang
2000-04-07,motokar,Proton,Tiara,maroon,petrol,Sabah
2000-04-07,motokar,Proton,Tiara,green,petrol,Perak
2000-04-07,motokar,Proton,Tiara,silver,petrol,Perak
2000-04-07,motokar,Proton,Tiara,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Tiara,blue,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Tiara,red,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Tiara,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Tiara,silver,petrol,Johor
2000-04-07,motokar,Proton,Tiara,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Tiara,black,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Tiara,green,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,Perak
2000-04-07,motokar,Proton,Wira,black,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,blue,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,blue,petrol,Pahang
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,blue,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,blue,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,white,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,Melaka
2000-04-07,motokar,Proton,Wira,silver,petrol,Melaka
2000-04-07,motokar,Proton,Wira,silver,petrol,Melaka
2000-04-07,motokar,Proton,Wira,silver,petrol,Melaka
2000-04-07,motokar,Proton,Wira,silver,petrol,Melaka
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,blue,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,white,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,blue,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,blue,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,white,petrol,Sabah
2000-04-07,motokar,Proton,Wira,white,petrol,Sabah
2000-04-07,motokar,Proton,Wira,gold,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,Johor
2000-04-07,motokar,Proton,Wira,red,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,white,petrol,Pahang
2000-04-07,motokar,Proton,Wira,grey,petrol,Pahang
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Perak
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,Johor
2000-04-07,motokar,Proton,Wira,maroon,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,maroon,petrol,Johor
2000-04-07,motokar,Proton,Wira,maroon,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,Johor
2000-04-07,motokar,Proton,Wira,grey,petrol,Johor
2000-04-07,motokar,Proton,Wira,maroon,petrol,Selangor
2000-04-07,motokar,Proton,Wira,black,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Perak
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,maroon,petrol,Pahang
2000-04-07,motokar,Proton,Wira,maroon,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Perak
2000-04-07,motokar,Proton,Wira,maroon,petrol,Pahang
2000-04-07,motokar,Proton,Wira,white,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,white,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,white,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,maroon,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Perak
2000-04-07,motokar,Proton,Wira,maroon,petrol,Perak
2000-04-07,motokar,Proton,Wira,grey,petrol,Selangor
2000-04-07,motokar,Proton,Wira,black,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,Pahang
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,maroon,petrol,Perak
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,white,petrol,Selangor
2000-04-07,motokar,Proton,Wira,grey,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Melaka
2000-04-07,motokar,Proton,Wira,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,red,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,Johor
2000-04-07,motokar,Proton,Wira,silver,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,grey,petrol,Sabah
2000-04-07,motokar,Proton,Wira,maroon,petrol,Perak
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Johor
2000-04-07,motokar,Proton,Wira,grey,petrol,Melaka
2000-04-07,motokar,Proton,Wira,grey,petrol,Johor
2000-04-07,motokar,Proton,Wira,maroon,petrol,Johor
2000-04-07,motokar,Proton,Wira,green,petrol,Sabah
2000-04-07,motokar,Proton,Wira,maroon,petrol,Johor
2000-04-07,motokar,Proton,Wira,maroon,petrol,Melaka
2000-04-07,motokar,Proton,Wira,grey,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,white,petrol,Perak
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,white,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Johor
2000-04-07,motokar,Proton,Wira,maroon,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,grey,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Johor
2000-04-07,motokar,Proton,Wira,grey,petrol,Melaka
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Melaka
2000-04-07,motokar,Proton,Wira,grey,petrol,Melaka
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,Johor
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Melaka
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,white,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,grey,petrol,Sabah
2000-04-07,motokar,Proton,Wira,grey,petrol,Pahang
2000-04-07,motokar,Proton,Wira,silver,petrol,Pahang
2000-04-07,motokar,Proton,Wira,grey,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,maroon,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,silver,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,green,petrol,Selangor
2000-04-07,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,green,petrol,Selangor
2000-04-07,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,white,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,green,petrol,Johor
2000-04-07,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,green,petrol,Johor
2000-04-07,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,purple,petrol,Johor
2000-04-07,motokar,Proton,Wira,purple,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,purple,petrol,Johor
2000-04-07,motokar,Proton,Wira,purple,petrol,Johor
2000-04-07,motokar,Proton,Wira,purple,petrol,Melaka
2000-04-07,motokar,Proton,Wira,purple,petrol,Johor
2000-04-07,motokar,Proton,Wira,purple,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,purple,petrol,Sarawak
2000-04-07,motokar,Proton,Wira,green,petrol,Johor
2000-04-07,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,green,petrol,Perak
2000-04-07,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,green,petrol,Pulau Pinang
2000-04-07,motokar,Proton,Wira,silver,petrol,Negeri Sembilan
2000-04-07,motokar,Proton,Wira,white,greendiesel,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Proton,Wira,grey,petrol,Pulau Pinang
2000-04-07,jip,Suzuki,Escudo,green,petrol,Sabah
2000-04-07,jip,Suzuki,Vitara,red,petrol,W.P. Kuala Lumpur
2000-04-07,jip,Suzuki,Vitara,red,petrol,Johor
2000-04-07,jip,Suzuki,Vitara,red,petrol,Pulau Pinang
2000-04-07,motokar,Toyota,Camry,silver,petrol,Selangor
2000-04-07,motokar,Toyota,Camry,silver,petrol,Johor
2000-04-07,motokar,Toyota,Camry,gold,petrol,Pulau Pinang
2000-04-07,motokar,Toyota,Camry,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Toyota,Camry,beige,petrol,Pulau Pinang
2000-04-07,motokar,Toyota,Corolla,blue,petrol,Pulau Pinang
2000-04-07,motokar,Toyota,Corolla,silver,petrol,Perak
2000-04-07,motokar,Toyota,Corolla,silver,petrol,Pulau Pinang
2000-04-07,motokar,Toyota,Corolla,silver,petrol,Pulau Pinang
2000-04-07,motokar,Toyota,Corolla,silver,petrol,Pulau Pinang
2000-04-07,motokar,Toyota,Corolla,green,petrol,W.P. Labuan
2000-04-07,motokar,Toyota,Corolla,blue,petrol,Melaka
2000-04-07,motokar,Toyota,Corolla,silver,petrol,W.P. Kuala Lumpur
2000-04-07,motokar,Toyota,Corolla,silver,petrol,Pulau Pinang
2000-04-07,motokar,Toyota,Corolla,grey,petrol,Sarawak
