origin,destination,date,ridership
A0: All Stations,BRT03: Sunway Lagoon,2024-08-16,3069
A0: All Stations,BRT03: Sunway Lagoon,2024-08-17,2256
A0: All Stations,BRT03: Sunway Lagoon,2024-08-18,1801
A0: All Stations,BRT03: Sunway Lagoon,2024-08-19,2800
A0: All Stations,BRT03: Sunway Lagoon,2024-08-20,2752
A0: All Stations,BRT03: Sunway Lagoon,2024-08-21,3530
A0: All Stations,BRT03: Sunway Lagoon,2024-08-22,2828
A0: All Stations,BRT03: Sunway Lagoon,2024-08-23,3172
A0: All Stations,BRT03: Sunway Lagoon,2024-08-24,2377
A0: All Stations,BRT03: Sunway Lagoon,2024-08-25,1934
A0: All Stations,BRT03: Sunway Lagoon,2024-08-26,2564
A0: All Stations,BRT03: Sunway Lagoon,2024-08-27,2689
A0: All Stations,BRT03: Sunway Lagoon,2024-08-28,2738
A0: All Stations,BRT03: Sunway Lagoon,2024-08-29,2822
A0: All Stations,BRT03: Sunway Lagoon,2024-08-30,3216
A0: All Stations,BRT03: Sunway Lagoon,2024-08-31,2743
A0: All Stations,BRT03: Sunway Lagoon,2024-09-01,1648
A0: All Stations,BRT03: Sunway Lagoon,2024-09-02,1661
A0: All Stations,BRT03: Sunway Lagoon,2024-09-03,2114
A0: All Stations,BRT03: Sunway Lagoon,2024-09-04,2779
A0: All Stations,BRT03: Sunway Lagoon,2024-09-05,2714
A0: All Stations,BRT03: Sunway Lagoon,2024-09-06,2873
A0: All Stations,BRT03: Sunway Lagoon,2024-09-07,2728
A0: All Stations,BRT03: Sunway Lagoon,2024-09-08,2162
A0: All Stations,BRT03: Sunway Lagoon,2024-09-09,2569
A0: All Stations,BRT03: Sunway Lagoon,2024-09-10,2677
A0: All Stations,BRT03: Sunway Lagoon,2024-09-11,2890
A0: All Stations,BRT03: Sunway Lagoon,2024-09-12,2816
A0: All Stations,BRT03: Sunway Lagoon,2024-09-13,3107
A0: All Stations,BRT03: Sunway Lagoon,2024-09-14,3267
A0: All Stations,BRT03: Sunway Lagoon,2024-09-15,3318
A0: All Stations,BRT03: Sunway Lagoon,2024-09-16,3129
A0: All Stations,BRT03: Sunway Lagoon,2024-09-17,2363
A0: All Stations,BRT03: Sunway Lagoon,2024-09-18,3428
A0: All Stations,BRT03: Sunway Lagoon,2024-09-19,3215
A0: All Stations,BRT03: Sunway Lagoon,2024-09-20,3763
A0: All Stations,BRT03: Sunway Lagoon,2024-09-21,2768
A0: All Stations,BRT03: Sunway Lagoon,2024-09-22,2278
A0: All Stations,BRT03: Sunway Lagoon,2024-09-23,2707
A0: All Stations,BRT03: Sunway Lagoon,2024-09-24,2795
A0: All Stations,BRT03: Sunway Lagoon,2024-09-25,2979
A0: All Stations,BRT03: Sunway Lagoon,2024-09-26,2827
A0: All Stations,BRT03: Sunway Lagoon,2024-09-27,3324
A0: All Stations,BRT03: Sunway Lagoon,2024-09-28,2732
A0: All Stations,BRT03: Sunway Lagoon,2024-09-29,2291
A0: All Stations,BRT03: Sunway Lagoon,2024-09-30,2882
A0: All Stations,BRT03: Sunway Lagoon,2024-10-01,3073
A0: All Stations,BRT03: Sunway Lagoon,2024-10-02,3202
A0: All Stations,BRT03: Sunway Lagoon,2024-10-03,3317
A0: All Stations,BRT03: Sunway Lagoon,2024-10-04,3717
A0: All Stations,BRT03: Sunway Lagoon,2024-10-05,2863
A0: All Stations,BRT03: Sunway Lagoon,2024-10-06,2392
A0: All Stations,BRT03: Sunway Lagoon,2024-10-07,2810
A0: All Stations,BRT03: Sunway Lagoon,2024-10-08,2895
A0: All Stations,BRT03: Sunway Lagoon,2024-10-09,3065
A0: All Stations,BRT03: Sunway Lagoon,2024-10-10,3066
A0: All Stations,BRT03: Sunway Lagoon,2024-10-11,3554
A0: All Stations,BRT03: Sunway Lagoon,2024-10-12,2861
A0: All Stations,BRT03: Sunway Lagoon,2024-10-13,2203
A0: All Stations,BRT03: Sunway Lagoon,2024-10-14,2763
A0: All Stations,BRT03: Sunway Lagoon,2024-10-15,3071
A0: All Stations,BRT03: Sunway Lagoon,2024-10-16,3108
A0: All Stations,BRT03: Sunway Lagoon,2024-10-17,3099
A0: All Stations,BRT03: Sunway Lagoon,2024-10-18,3619
A0: All Stations,BRT03: Sunway Lagoon,2024-10-19,2725
A0: All Stations,BRT03: Sunway Lagoon,2024-10-20,2144
A0: All Stations,BRT03: Sunway Lagoon,2024-10-21,2779
A0: All Stations,BRT03: Sunway Lagoon,2024-10-22,2717
A0: All Stations,BRT03: Sunway Lagoon,2024-10-23,3043
A0: All Stations,BRT03: Sunway Lagoon,2024-10-24,2909
A0: All Stations,BRT03: Sunway Lagoon,2024-10-25,3532
A0: All Stations,BRT03: Sunway Lagoon,2024-10-26,2825
A0: All Stations,BRT03: Sunway Lagoon,2024-10-27,2248
A0: All Stations,BRT03: Sunway Lagoon,2024-10-28,2732
A0: All Stations,BRT03: Sunway Lagoon,2024-10-29,2914
A0: All Stations,BRT03: Sunway Lagoon,2024-10-30,3321
A0: All Stations,BRT03: Sunway Lagoon,2024-10-31,2900
A0: All Stations,BRT03: Sunway Lagoon,2024-11-01,3061
A0: All Stations,BRT03: Sunway Lagoon,2024-11-02,2520
A0: All Stations,BRT03: Sunway Lagoon,2024-11-03,2023
A0: All Stations,BRT03: Sunway Lagoon,2024-11-04,2666
A0: All Stations,BRT03: Sunway Lagoon,2024-11-05,2898
A0: All Stations,BRT03: Sunway Lagoon,2024-11-06,3234
A0: All Stations,BRT03: Sunway Lagoon,2024-11-07,3218
A0: All Stations,BRT03: Sunway Lagoon,2024-11-08,3837
A0: All Stations,BRT03: Sunway Lagoon,2024-11-09,3156
A0: All Stations,BRT03: Sunway Lagoon,2024-11-10,2907
A0: All Stations,BRT03: Sunway Lagoon,2024-11-11,3305
A0: All Stations,BRT03: Sunway Lagoon,2024-11-12,3149
A0: All Stations,BRT03: Sunway Lagoon,2024-11-13,3099
A0: All Stations,BRT03: Sunway Lagoon,2024-11-14,2983
A0: All Stations,BRT03: Sunway Lagoon,2024-11-15,3470
A0: All Stations,BRT03: Sunway Lagoon,2024-11-16,3460
A0: All Stations,BRT03: Sunway Lagoon,2024-11-17,2455
A0: All Stations,BRT03: Sunway Lagoon,2024-11-18,2831
A0: All Stations,BRT03: Sunway Lagoon,2024-11-19,2748
A0: All Stations,BRT03: Sunway Lagoon,2024-11-20,2993
A0: All Stations,BRT03: Sunway Lagoon,2024-11-21,2960
A0: All Stations,BRT03: Sunway Lagoon,2024-11-22,3393
A0: All Stations,BRT03: Sunway Lagoon,2024-11-23,3258
A0: All Stations,BRT03: Sunway Lagoon,2024-11-24,2602
A0: All Stations,BRT03: Sunway Lagoon,2024-11-25,2930
A0: All Stations,BRT03: Sunway Lagoon,2024-11-26,2869
A0: All Stations,BRT03: Sunway Lagoon,2024-11-27,3144
A0: All Stations,BRT03: Sunway Lagoon,2024-11-28,3288
A0: All Stations,BRT03: Sunway Lagoon,2024-11-29,3820
A0: All Stations,BRT03: Sunway Lagoon,2024-11-30,3035
A0: All Stations,BRT03: Sunway Lagoon,2024-12-01,2649
A0: All Stations,BRT03: Sunway Lagoon,2024-12-02,2899
A0: All Stations,BRT03: Sunway Lagoon,2024-12-03,2807
A0: All Stations,BRT03: Sunway Lagoon,2024-12-04,3193
A0: All Stations,BRT03: Sunway Lagoon,2024-12-05,3134
A0: All Stations,BRT03: Sunway Lagoon,2024-12-06,3499
A0: All Stations,BRT03: Sunway Lagoon,2024-12-07,2777
A0: All Stations,BRT03: Sunway Lagoon,2024-12-08,2430
A0: All Stations,BRT03: Sunway Lagoon,2024-12-09,2959
A0: All Stations,BRT03: Sunway Lagoon,2024-12-10,3172
A0: All Stations,BRT03: Sunway Lagoon,2024-12-11,2628
A0: All Stations,BRT03: Sunway Lagoon,2024-12-12,3048
A0: All Stations,BRT03: Sunway Lagoon,2024-12-13,3348
A0: All Stations,BRT03: Sunway Lagoon,2024-12-14,3066
A0: All Stations,BRT03: Sunway Lagoon,2024-12-15,2370
A0: All Stations,BRT03: Sunway Lagoon,2024-12-16,2993
A0: All Stations,BRT03: Sunway Lagoon,2024-12-17,3018
A0: All Stations,BRT03: Sunway Lagoon,2024-12-18,3181
A0: All Stations,BRT03: Sunway Lagoon,2024-12-19,3280
A0: All Stations,BRT03: Sunway Lagoon,2024-12-20,3200
A0: All Stations,BRT03: Sunway Lagoon,2024-12-21,2530
A0: All Stations,BRT03: Sunway Lagoon,2024-12-22,2346
A0: All Stations,BRT03: Sunway Lagoon,2024-12-23,2883
A0: All Stations,BRT03: Sunway Lagoon,2024-12-24,3154
A0: All Stations,BRT03: Sunway Lagoon,2024-12-25,3439
A0: All Stations,BRT03: Sunway Lagoon,2024-12-26,2539
A0: All Stations,BRT03: Sunway Lagoon,2024-12-27,2609
A0: All Stations,BRT03: Sunway Lagoon,2024-12-28,2215
A0: All Stations,BRT03: Sunway Lagoon,2024-12-29,2011
A0: All Stations,BRT03: Sunway Lagoon,2024-12-30,2616
A0: All Stations,BRT03: Sunway Lagoon,2024-12-31,5719
A0: All Stations,BRT04: SunMed,2024-01-01,1138
A0: All Stations,BRT04: SunMed,2024-01-02,1986
A0: All Stations,BRT04: SunMed,2024-01-03,2055
A0: All Stations,BRT04: SunMed,2024-01-04,2041
A0: All Stations,BRT04: SunMed,2024-01-05,2050
A0: All Stations,BRT04: SunMed,2024-01-06,1364
A0: All Stations,BRT04: SunMed,2024-01-07,1372
A0: All Stations,BRT04: SunMed,2024-01-08,2262
A0: All Stations,BRT04: SunMed,2024-01-09,2365
A0: All Stations,BRT04: SunMed,2024-01-10,2470
A0: All Stations,BRT04: SunMed,2024-01-11,2360
A0: All Stations,BRT04: SunMed,2024-01-12,2289
A0: All Stations,BRT04: SunMed,2024-01-13,1632
A0: All Stations,BRT04: SunMed,2024-01-14,1488
A0: All Stations,BRT04: SunMed,2024-01-15,2387
A0: All Stations,BRT04: SunMed,2024-01-16,2573
A0: All Stations,BRT04: SunMed,2024-01-17,2660
A0: All Stations,BRT04: SunMed,2024-01-18,2619
A0: All Stations,BRT04: SunMed,2024-01-19,2535
A0: All Stations,BRT04: SunMed,2024-01-20,1595
A0: All Stations,BRT04: SunMed,2024-01-21,1498
A0: All Stations,BRT04: SunMed,2024-01-22,2548
A0: All Stations,BRT04: SunMed,2024-01-23,2707
A0: All Stations,BRT04: SunMed,2024-01-24,2800
A0: All Stations,BRT04: SunMed,2024-01-25,1457
A0: All Stations,BRT04: SunMed,2024-01-26,2400
A0: All Stations,BRT04: SunMed,2024-01-27,1561
A0: All Stations,BRT04: SunMed,2024-01-28,1446
A0: All Stations,BRT04: SunMed,2024-01-29,2620
A0: All Stations,BRT04: SunMed,2024-01-30,2729
A0: All Stations,BRT04: SunMed,2024-01-31,2851
A0: All Stations,BRT04: SunMed,2024-02-01,2656
A0: All Stations,BRT04: SunMed,2024-02-02,2792
A0: All Stations,BRT04: SunMed,2024-02-03,1793
A0: All Stations,BRT04: SunMed,2024-02-04,1574
A0: All Stations,BRT04: SunMed,2024-02-05,2858
A0: All Stations,BRT04: SunMed,2024-02-06,2917
A0: All Stations,BRT04: SunMed,2024-02-07,2900
A0: All Stations,BRT04: SunMed,2024-02-08,2232
A0: All Stations,BRT04: SunMed,2024-02-09,1584
A0: All Stations,BRT04: SunMed,2024-02-10,1191
A0: All Stations,BRT04: SunMed,2024-02-11,1297
A0: All Stations,BRT04: SunMed,2024-02-12,1013
A0: All Stations,BRT04: SunMed,2024-02-13,1703
A0: All Stations,BRT04: SunMed,2024-02-14,1803
A0: All Stations,BRT04: SunMed,2024-02-15,2143
A0: All Stations,BRT04: SunMed,2024-02-16,2275
A0: All Stations,BRT04: SunMed,2024-02-17,1525
A0: All Stations,BRT04: SunMed,2024-02-18,1446
A0: All Stations,BRT04: SunMed,2024-02-19,2943
A0: All Stations,BRT04: SunMed,2024-02-20,3031
A0: All Stations,BRT04: SunMed,2024-02-21,3145
A0: All Stations,BRT04: SunMed,2024-02-22,3186
A0: All Stations,BRT04: SunMed,2024-02-23,2971
A0: All Stations,BRT04: SunMed,2024-02-24,1970
A0: All Stations,BRT04: SunMed,2024-02-25,1743
A0: All Stations,BRT04: SunMed,2024-02-26,3397
A0: All Stations,BRT04: SunMed,2024-02-27,3429
A0: All Stations,BRT04: SunMed,2024-02-28,3571
A0: All Stations,BRT04: SunMed,2024-02-29,3591
A0: All Stations,BRT04: SunMed,2024-03-01,3399
A0: All Stations,BRT04: SunMed,2024-03-02,2377
A0: All Stations,BRT04: SunMed,2024-03-03,1954
A0: All Stations,BRT04: SunMed,2024-03-04,3446
A0: All Stations,BRT04: SunMed,2024-03-05,3532
A0: All Stations,BRT04: SunMed,2024-03-06,3670
A0: All Stations,BRT04: SunMed,2024-03-07,3605
A0: All Stations,BRT04: SunMed,2024-03-08,3542
A0: All Stations,BRT04: SunMed,2024-03-09,2147
A0: All Stations,BRT04: SunMed,2024-03-10,1892
A0: All Stations,BRT04: SunMed,2024-03-11,3346
A0: All Stations,BRT04: SunMed,2024-03-12,3408
A0: All Stations,BRT04: SunMed,2024-03-13,3351
A0: All Stations,BRT04: SunMed,2024-03-14,3184
A0: All Stations,BRT04: SunMed,2024-03-15,3129
A0: All Stations,BRT04: SunMed,2024-03-16,1896
A0: All Stations,BRT04: SunMed,2024-03-17,1645
A0: All Stations,BRT04: SunMed,2024-03-18,3172
A0: All Stations,BRT04: SunMed,2024-03-19,3225
A0: All Stations,BRT04: SunMed,2024-03-20,3154
A0: All Stations,BRT04: SunMed,2024-03-21,3160
A0: All Stations,BRT04: SunMed,2024-03-22,2937
A0: All Stations,BRT04: SunMed,2024-03-23,1747
A0: All Stations,BRT04: SunMed,2024-03-24,1439
A0: All Stations,BRT04: SunMed,2024-03-25,2926
A0: All Stations,BRT04: SunMed,2024-03-26,3046
A0: All Stations,BRT04: SunMed,2024-03-27,3056
A0: All Stations,BRT04: SunMed,2024-03-28,1506
A0: All Stations,BRT04: SunMed,2024-03-29,2825
A0: All Stations,BRT04: SunMed,2024-03-30,1589
A0: All Stations,BRT04: SunMed,2024-03-31,1463
A0: All Stations,BRT04: SunMed,2024-04-01,2480
A0: All Stations,BRT04: SunMed,2024-04-02,2538
A0: All Stations,BRT04: SunMed,2024-04-03,2575
A0: All Stations,BRT04: SunMed,2024-04-04,2498
A0: All Stations,BRT04: SunMed,2024-04-05,2516
A0: All Stations,BRT04: SunMed,2024-04-06,1525
A0: All Stations,BRT04: SunMed,2024-04-07,1343
A0: All Stations,BRT04: SunMed,2024-04-08,2209
A0: All Stations,BRT04: SunMed,2024-04-09,2363
A0: All Stations,BRT04: SunMed,2024-04-10,1522
A0: All Stations,BRT04: SunMed,2024-04-11,1446
A0: All Stations,BRT04: SunMed,2024-04-12,2011
A0: All Stations,BRT04: SunMed,2024-04-13,1447
A0: All Stations,BRT04: SunMed,2024-04-14,1455
A0: All Stations,BRT04: SunMed,2024-04-15,2935
A0: All Stations,BRT04: SunMed,2024-04-16,3036
A0: All Stations,BRT04: SunMed,2024-04-17,3214
A0: All Stations,BRT04: SunMed,2024-04-18,3034
A0: All Stations,BRT04: SunMed,2024-04-19,2874
A0: All Stations,BRT04: SunMed,2024-04-20,1871
A0: All Stations,BRT04: SunMed,2024-04-21,1597
A0: All Stations,BRT04: SunMed,2024-04-22,3230
A0: All Stations,BRT04: SunMed,2024-04-23,3358
A0: All Stations,BRT04: SunMed,2024-04-24,3393
A0: All Stations,BRT04: SunMed,2024-04-25,3428
A0: All Stations,BRT04: SunMed,2024-04-26,3368
A0: All Stations,BRT04: SunMed,2024-04-27,1563
A0: All Stations,BRT04: SunMed,2024-04-28,1854
A0: All Stations,BRT04: SunMed,2024-04-29,3300
A0: All Stations,BRT04: SunMed,2024-04-30,3704
A0: All Stations,BRT04: SunMed,2024-05-01,1922
A0: All Stations,BRT04: SunMed,2024-05-02,3350
A0: All Stations,BRT04: SunMed,2024-05-03,3286
A0: All Stations,BRT04: SunMed,2024-05-04,2066
A0: All Stations,BRT04: SunMed,2024-05-05,1754
A0: All Stations,BRT04: SunMed,2024-05-06,3294
A0: All Stations,BRT04: SunMed,2024-05-07,3426
A0: All Stations,BRT04: SunMed,2024-05-08,3718
A0: All Stations,BRT04: SunMed,2024-05-09,3365
A0: All Stations,BRT04: SunMed,2024-05-10,3257
A0: All Stations,BRT04: SunMed,2024-05-11,2117
A0: All Stations,BRT04: SunMed,2024-05-12,1798
A0: All Stations,BRT04: SunMed,2024-05-13,3363
A0: All Stations,BRT04: SunMed,2024-05-14,3356
A0: All Stations,BRT04: SunMed,2024-05-15,3480
A0: All Stations,BRT04: SunMed,2024-05-16,3349
A0: All Stations,BRT04: SunMed,2024-05-17,3258
A0: All Stations,BRT04: SunMed,2024-05-18,2055
A0: All Stations,BRT04: SunMed,2024-05-19,1828
A0: All Stations,BRT04: SunMed,2024-05-20,3236
A0: All Stations,BRT04: SunMed,2024-05-21,3464
A0: All Stations,BRT04: SunMed,2024-05-22,1746
A0: All Stations,BRT04: SunMed,2024-05-23,3177
A0: All Stations,BRT04: SunMed,2024-05-24,3041
A0: All Stations,BRT04: SunMed,2024-05-25,1897
A0: All Stations,BRT04: SunMed,2024-05-26,1611
A0: All Stations,BRT04: SunMed,2024-05-27,2815
A0: All Stations,BRT04: SunMed,2024-05-28,3146
A0: All Stations,BRT04: SunMed,2024-05-29,3074
A0: All Stations,BRT04: SunMed,2024-05-30,3042
A0: All Stations,BRT04: SunMed,2024-05-31,2979
A0: All Stations,BRT04: SunMed,2024-06-01,1894
A0: All Stations,BRT04: SunMed,2024-06-02,1565
A0: All Stations,BRT04: SunMed,2024-06-03,1505
A0: All Stations,BRT04: SunMed,2024-06-04,2944
A0: All Stations,BRT04: SunMed,2024-06-05,2941
A0: All Stations,BRT04: SunMed,2024-06-06,2961
A0: All Stations,BRT04: SunMed,2024-06-07,2794
A0: All Stations,BRT04: SunMed,2024-06-08,2008
A0: All Stations,BRT04: SunMed,2024-06-09,1655
A0: All Stations,BRT04: SunMed,2024-06-10,2632
A0: All Stations,BRT04: SunMed,2024-06-11,2665
A0: All Stations,BRT04: SunMed,2024-06-12,2671
A0: All Stations,BRT04: SunMed,2024-06-13,2601
A0: All Stations,BRT04: SunMed,2024-06-14,2409
A0: All Stations,BRT04: SunMed,2024-06-15,1828
A0: All Stations,BRT04: SunMed,2024-06-16,1547
A0: All Stations,BRT04: SunMed,2024-06-17,1577
A0: All Stations,BRT04: SunMed,2024-06-18,2604
A0: All Stations,BRT04: SunMed,2024-06-19,2644
A0: All Stations,BRT04: SunMed,2024-06-20,2562
A0: All Stations,BRT04: SunMed,2024-06-21,2491
A0: All Stations,BRT04: SunMed,2024-06-22,1662
A0: All Stations,BRT04: SunMed,2024-06-23,1458
A0: All Stations,BRT04: SunMed,2024-06-24,2592
A0: All Stations,BRT04: SunMed,2024-06-25,2674
A0: All Stations,BRT04: SunMed,2024-06-26,2642
A0: All Stations,BRT04: SunMed,2024-06-27,2612
A0: All Stations,BRT04: SunMed,2024-06-28,2687
A0: All Stations,BRT04: SunMed,2024-06-29,1779
A0: All Stations,BRT04: SunMed,2024-06-30,1584
A0: All Stations,BRT04: SunMed,2024-07-01,2630
A0: All Stations,BRT04: SunMed,2024-07-02,2717
A0: All Stations,BRT04: SunMed,2024-07-03,2712
A0: All Stations,BRT04: SunMed,2024-07-04,2754
A0: All Stations,BRT04: SunMed,2024-07-05,2772
A0: All Stations,BRT04: SunMed,2024-07-06,1723
A0: All Stations,BRT04: SunMed,2024-07-07,1648
A0: All Stations,BRT04: SunMed,2024-07-08,1517
A0: All Stations,BRT04: SunMed,2024-07-09,2726
A0: All Stations,BRT04: SunMed,2024-07-10,2779
A0: All Stations,BRT04: SunMed,2024-07-11,2678
A0: All Stations,BRT04: SunMed,2024-07-12,2628
A0: All Stations,BRT04: SunMed,2024-07-13,1844
A0: All Stations,BRT04: SunMed,2024-07-14,1679
A0: All Stations,BRT04: SunMed,2024-07-15,2753
A0: All Stations,BRT04: SunMed,2024-07-16,2910
A0: All Stations,BRT04: SunMed,2024-07-17,2980
A0: All Stations,BRT04: SunMed,2024-07-18,2917
A0: All Stations,BRT04: SunMed,2024-07-19,2931
A0: All Stations,BRT04: SunMed,2024-07-20,1809
A0: All Stations,BRT04: SunMed,2024-07-21,1671
A0: All Stations,BRT04: SunMed,2024-07-22,3311
A0: All Stations,BRT04: SunMed,2024-07-23,3327
A0: All Stations,BRT04: SunMed,2024-07-24,3450
A0: All Stations,BRT04: SunMed,2024-07-25,3149
A0: All Stations,BRT04: SunMed,2024-07-26,3135
A0: All Stations,BRT04: SunMed,2024-07-27,1949
A0: All Stations,BRT04: SunMed,2024-07-28,1357
A0: All Stations,BRT04: SunMed,2024-07-29,3097
A0: All Stations,BRT04: SunMed,2024-07-30,3106
A0: All Stations,BRT04: SunMed,2024-07-31,3118
A0: All Stations,BRT04: SunMed,2024-08-01,3132
A0: All Stations,BRT04: SunMed,2024-08-02,2984
A0: All Stations,BRT04: SunMed,2024-08-03,1840
A0: All Stations,BRT04: SunMed,2024-08-04,1634
A0: All Stations,BRT04: SunMed,2024-08-05,3019
A0: All Stations,BRT04: SunMed,2024-08-06,3138
A0: All Stations,BRT04: SunMed,2024-08-07,3163
A0: All Stations,BRT04: SunMed,2024-08-08,3223
A0: All Stations,BRT04: SunMed,2024-08-09,2913
A0: All Stations,BRT04: SunMed,2024-08-10,1836
A0: All Stations,BRT04: SunMed,2024-08-11,1595
A0: All Stations,BRT04: SunMed,2024-08-12,3025
A0: All Stations,BRT04: SunMed,2024-08-13,3129
A0: All Stations,BRT04: SunMed,2024-08-14,3178
A0: All Stations,BRT04: SunMed,2024-08-15,3071
A0: All Stations,BRT04: SunMed,2024-08-16,2948
A0: All Stations,BRT04: SunMed,2024-08-17,1844
A0: All Stations,BRT04: SunMed,2024-08-18,1640
A0: All Stations,BRT04: SunMed,2024-08-19,3044
A0: All Stations,BRT04: SunMed,2024-08-20,3059
A0: All Stations,BRT04: SunMed,2024-08-21,3058
A0: All Stations,BRT04: SunMed,2024-08-22,3122
A0: All Stations,BRT04: SunMed,2024-08-23,3042
A0: All Stations,BRT04: SunMed,2024-08-24,1801
A0: All Stations,BRT04: SunMed,2024-08-25,1597
A0: All Stations,BRT04: SunMed,2024-08-26,2963
A0: All Stations,BRT04: SunMed,2024-08-27,3041
A0: All Stations,BRT04: SunMed,2024-08-28,3084
A0: All Stations,BRT04: SunMed,2024-08-29,3022
A0: All Stations,BRT04: SunMed,2024-08-30,2706
A0: All Stations,BRT04: SunMed,2024-08-31,1798
A0: All Stations,BRT04: SunMed,2024-09-01,1629
A0: All Stations,BRT04: SunMed,2024-09-02,2444
A0: All Stations,BRT04: SunMed,2024-09-03,1950
A0: All Stations,BRT04: SunMed,2024-09-04,3063
A0: All Stations,BRT04: SunMed,2024-09-05,3006
A0: All Stations,BRT04: SunMed,2024-09-06,2898
A0: All Stations,BRT04: SunMed,2024-09-07,1938
A0: All Stations,BRT04: SunMed,2024-09-08,1773
A0: All Stations,BRT04: SunMed,2024-09-09,3031
A0: All Stations,BRT04: SunMed,2024-09-10,3217
A0: All Stations,BRT04: SunMed,2024-09-11,3209
A0: All Stations,BRT04: SunMed,2024-09-12,3109
A0: All Stations,BRT04: SunMed,2024-09-13,3065
A0: All Stations,BRT04: SunMed,2024-09-14,1878
A0: All Stations,BRT04: SunMed,2024-09-15,1762
A0: All Stations,BRT04: SunMed,2024-09-16,1690
A0: All Stations,BRT04: SunMed,2024-09-17,1869
A0: All Stations,BRT04: SunMed,2024-09-18,3403
A0: All Stations,BRT04: SunMed,2024-09-19,3371
A0: All Stations,BRT04: SunMed,2024-09-20,3293
A0: All Stations,BRT04: SunMed,2024-09-21,1925
A0: All Stations,BRT04: SunMed,2024-09-22,1667
A0: All Stations,BRT04: SunMed,2024-09-23,3190
A0: All Stations,BRT04: SunMed,2024-09-24,3282
A0: All Stations,BRT04: SunMed,2024-09-25,3375
A0: All Stations,BRT04: SunMed,2024-09-26,3391
A0: All Stations,BRT04: SunMed,2024-09-27,3265
A0: All Stations,BRT04: SunMed,2024-09-28,2012
A0: All Stations,BRT04: SunMed,2024-09-29,1954
A0: All Stations,BRT04: SunMed,2024-09-30,3585
A0: All Stations,BRT04: SunMed,2024-10-01,3916
A0: All Stations,BRT04: SunMed,2024-10-02,4013
A0: All Stations,BRT04: SunMed,2024-10-03,3894
A0: All Stations,BRT04: SunMed,2024-10-04,3775
A0: All Stations,BRT04: SunMed,2024-10-05,2179
A0: All Stations,BRT04: SunMed,2024-10-06,2042
A0: All Stations,BRT04: SunMed,2024-10-07,3680
A0: All Stations,BRT04: SunMed,2024-10-08,3844
A0: All Stations,BRT04: SunMed,2024-10-09,3935
A0: All Stations,BRT04: SunMed,2024-10-10,3893
A0: All Stations,BRT04: SunMed,2024-10-11,3750
A0: All Stations,BRT04: SunMed,2024-10-12,2451
A0: All Stations,BRT04: SunMed,2024-10-13,2013
A0: All Stations,BRT04: SunMed,2024-10-14,3808
A0: All Stations,BRT04: SunMed,2024-10-15,3938
A0: All Stations,BRT04: SunMed,2024-10-16,4047
A0: All Stations,BRT04: SunMed,2024-10-17,3913
A0: All Stations,BRT04: SunMed,2024-10-18,3746
A0: All Stations,BRT04: SunMed,2024-10-19,2111
A0: All Stations,BRT04: SunMed,2024-10-20,1946
A0: All Stations,BRT04: SunMed,2024-10-21,3474
A0: All Stations,BRT04: SunMed,2024-10-22,3619
A0: All Stations,BRT04: SunMed,2024-10-23,3606
A0: All Stations,BRT04: SunMed,2024-10-24,3494
A0: All Stations,BRT04: SunMed,2024-10-25,3538
A0: All Stations,BRT04: SunMed,2024-10-26,2134
A0: All Stations,BRT04: SunMed,2024-10-27,1802
A0: All Stations,BRT04: SunMed,2024-10-28,3180
A0: All Stations,BRT04: SunMed,2024-10-29,3168
A0: All Stations,BRT04: SunMed,2024-10-30,3192
A0: All Stations,BRT04: SunMed,2024-10-31,1809
A0: All Stations,BRT04: SunMed,2024-11-01,2479
A0: All Stations,BRT04: SunMed,2024-11-02,1910
A0: All Stations,BRT04: SunMed,2024-11-03,1716
A0: All Stations,BRT04: SunMed,2024-11-04,3437
A0: All Stations,BRT04: SunMed,2024-11-05,3391
A0: All Stations,BRT04: SunMed,2024-11-06,3693
A0: All Stations,BRT04: SunMed,2024-11-07,3632
A0: All Stations,BRT04: SunMed,2024-11-08,3526
A0: All Stations,BRT04: SunMed,2024-11-09,2194
A0: All Stations,BRT04: SunMed,2024-11-10,2153
A0: All Stations,BRT04: SunMed,2024-11-11,3344
A0: All Stations,BRT04: SunMed,2024-11-12,3326
A0: All Stations,BRT04: SunMed,2024-11-13,3319
A0: All Stations,BRT04: SunMed,2024-11-14,3184
A0: All Stations,BRT04: SunMed,2024-11-15,3198
A0: All Stations,BRT04: SunMed,2024-11-16,2200
A0: All Stations,BRT04: SunMed,2024-11-17,1883
A0: All Stations,BRT04: SunMed,2024-11-18,3347
A0: All Stations,BRT04: SunMed,2024-11-19,3519
A0: All Stations,BRT04: SunMed,2024-11-20,3488
A0: All Stations,BRT04: SunMed,2024-11-21,3390
A0: All Stations,BRT04: SunMed,2024-11-22,3355
A0: All Stations,BRT04: SunMed,2024-11-23,2127
A0: All Stations,BRT04: SunMed,2024-11-24,1924
A0: All Stations,BRT04: SunMed,2024-11-25,3334
A0: All Stations,BRT04: SunMed,2024-11-26,3330
A0: All Stations,BRT04: SunMed,2024-11-27,3491
A0: All Stations,BRT04: SunMed,2024-11-28,3323
A0: All Stations,BRT04: SunMed,2024-11-29,3223
A0: All Stations,BRT04: SunMed,2024-11-30,2178
A0: All Stations,BRT04: SunMed,2024-12-01,1927
